name,address,check,city,type,outputaddress,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,subtitle
上海锦江汤臣洲际大酒店,上海市张杨路777号,月签到22人,上海市,五星级宾馆,上海市浦东新区张杨路777号上海锦江汤臣洲际大酒店,121.521703,31.229468,121.5173489,31.23155115,月签到22人  上海市  五星级宾馆
交通银行总行数据中心,上海市上海卡园一路188号,总签到216人,上海市,未知分类,上海市浦东新区卡园一路188号,121.662931,31.239748,121.6586576,31.24187132,总签到216人  上海市  未知分类
锦鸿公寓,上海市益文路101弄1-3号,总签到265人,上海市,住宅,上海市闵行区益文路101弄1-3号锦鸿公寓(东北2门),121.411426,31.136886,121.406785,31.13876979,总签到265人  上海市  住宅
玩具总动员酒店,上海市申迪西路360号,总签到4246人,上海市,四星级宾馆,上海市浦东新区申迪西路360号玩具总动员酒店,121.653311,31.139409,121.6490639,31.14159976,总签到4246人  上海市  四星级宾馆
昌鑫世纪园,上海市通河路129弄1-33号,总签到216人,上海市,住宅,上海市宝山区通河路129弄昌鑫世纪园(南门),121.451625,31.327375,121.4470293,31.32922334,总签到216人  上海市  住宅
海军军医大学第三附属医院(杨浦院区),上海市长海路225-1号附近,月签到16人,上海市,医院,上海市杨浦区长海路225-1号海军军医大学第三附属医院(杨浦院区),121.530087,31.310112,121.525754,31.31218386,月签到16人  上海市  医院
锦江乐园,上海市虹梅路201号,月签到39人,上海市,游乐场,上海市闵行区虹梅路201号锦江乐园,121.408838,31.139688,121.4041957,31.1415694,月签到39人  上海市  游乐场
三航小区,上海市浦东南路595弄1-29号,总签到627人,上海市,住宅,上海市浦东新区三航小区1-29号三航小区(西南1门),121.512161,31.235966,121.507773,31.23801862,总签到627人  上海市  住宅
上海音乐厅,上海市延安东路523号(大世界地铁站3号口步行100米),月签到18人,上海市,音乐厅,上海市黄浦区延安东路523号大世界(地铁站)3号口,121.479191,31.22675,121.4746865,31.22870921,月签到18人  上海市  音乐厅
上海海洋大学杨浦区军工路校区,上海市杨浦区军工路334号,总签到2242人,上海市,高校,上海市杨浦区军工路上海海洋大学(军工路校区)军工路校区,121.557207,31.295113,121.5529502,31.29725138,总签到2242人  上海市  高校
凯德龙之梦A座,上海市西江湾路388号(虹口足球场地铁站出入口旁),月签到31人,上海市,楼宇,上海市虹口区花园路388凯德,121.478311,31.270786,121.4737998,31.27272314,月签到31人  上海市  楼宇
纯K(打浦桥店),上海市徐家汇路618号日月光中心3层A区,月签到10人,上海市,KTV,上海市黄浦区徐家汇路618号日月光日月光中心3f层纯K(打浦桥店),121.467586,31.207101,121.4630455,31.20903804,月签到10人  上海市  KTV
新理想花园,上海市松江区荣乐西路768号,总签到1551人,上海市,楼宇,上海市松江区荣乐西路768号新理想花园(西门),121.195872,31.018584,121.1914131,31.02067046,总签到1551人  上海市  楼宇
玉兰香苑,上海市盛夏路109弄益江路126弄益江路286弄,月签到15人,上海市,住宅,上海市浦东新区盛夏路109弄益江路126弄,121.633199,31.201265,121.6289787,31.20345595,月签到15人  上海市  住宅
爱博二村,上海市申滨路1051弄,月签到27人,上海市,住宅,上海市闵行区申滨路1051弄爱博二村(3号门),121.307541,31.205153,121.3030458,31.20713037,月签到27人  上海市  住宅
交通大学闵行校区-图书馆,上海市闵行区东川路800号上海交通大学内,总签到5541人,上海市,图书馆,上海市闵行区东川路800号上海交通大学闵行校区(北3门),121.440865,31.033205,121.4362704,31.03517816,总签到5541人  上海市  图书馆
滨江名人苑,上海市黄浦区中华路88弄1-6号,总签到864人,上海市,住宅,上海市黄浦区中华路88弄1-6号滨江名人苑(西南1门),121.498478,31.223411,121.4940419,31.22542853,总签到864人  上海市  住宅
汤连得温泉馆(长清店),上海市长清路1200弄1-32号1层108D室,总签到742人,上海市,休闲娱乐,上海市浦东新区长清路1200弄1-32号1层汤连得温泉馆(长清店),121.491231,31.149367,121.4867751,31.15139977,总签到742人  上海市  休闲娱乐
华谊兄弟电影中心,上海市大渡河路196号长风大悦城L5层L508,总签到5965人,上海市,电影院,上海市普陀区大渡河路196号长风大悦城l5层L508(118广场金沙江路店)华谊兄弟电影中心,121.395128,31.222676,121.3904785,31.2245159,总签到5965人  上海市  电影院
上海浦东丽思卡尔顿酒店,上海市陆家嘴世纪大道8号上海国金中心,月签到67人,上海市,五星级宾馆,上海市浦东新区陆家嘴陆家嘴东路8号上海国金中心上海浦东丽思卡尔顿酒店,121.501231,31.236589,121.4968037,31.23860872,月签到67人  上海市  五星级宾馆
东林寺景区,上海市朱泾镇东林街150号,总签到1734人,上海市,寺庙道观教堂,上海市金山区朱泾镇东林街150号东林寺,121.165811,30.894367,121.1613033,30.89647196,总签到1734人  上海市  寺庙道观教堂
浦发大厦,上海市浦东南路588号(东昌路地铁站1号口步行290米),总签到1402人,上海市,楼宇,上海市浦东新区浦东南路588号东昌路浦发大厦,121.511731,31.2352,121.5073416,31.23725171,总签到1402人  上海市  楼宇
江湾体育场,上海市淞沪路234号(江湾体育场地铁站13号口步行380米),总签到2209人,上海市,综合体育馆,上海市杨浦区淞沪路234号江湾体育场,121.516551,31.306622,121.5121726,31.3086576,总签到2209人  上海市  综合体育馆
未名园,上海市梅陇镇莲花南路588弄,总签到831人,上海市,住宅,上海市闵行区梅陇镇莲花南路588弄,121.40645,31.120475,121.4018086,31.12236619,总签到831人  上海市  住宅
上海东锦江希尔顿逸林酒店辅楼,上海市杨高南路889号,总签到5933人,上海市,楼宇,上海市浦东新区杨高南路889号上海东锦江希尔顿逸林酒店辅楼(暂停营业),121.53427,31.211004,121.5299585,31.21312957,总签到5933人  上海市  楼宇
静安寺,上海市南京西路1686号(静安寺地铁站1号口步行60米),月签到361人,上海市,寺庙道观教堂,上海市静安区南京西路1686号静安寺,121.44532,31.223505,121.4407184,31.22538423,月签到361人  上海市  寺庙道观教堂
上海建工浦江皇冠假日酒店-书韵,上海市陈行公路3701号1楼,总签到1069人,上海市,图书馆,上海市闵行区陈行公路3701号上海建工浦江皇冠假日酒店,121.489782,31.089552,121.485326,31.09161306,总签到1069人  上海市  图书馆
浪琴水岸花园,上海市文诚路2159弄,总签到342人,上海市,住宅,上海市松江区文诚路2159弄浪琴水岸花园(北门),121.182348,31.026664,121.1778626,31.02872187,总签到342人  上海市  住宅
上海滩浦东香格里拉店,上海市浦东富成路33号香格里拉酒店内大堂层,月签到54人,上海市,五星级宾馆,上海市静安区静安香格里拉(东门)上海滩(上海商城南京西路店),121.451935,31.22731,121.4473487,31.22920059,月签到54人  上海市  五星级宾馆
裕华新村,上海市富民路182弄1-32号,总签到327人,上海市,住宅,上海市静安区富民路182弄1-32号裕华新村(东北1门),121.451605,31.218179,121.4470187,31.22007318,总签到327人  上海市  住宅
南桥宝龙广场,上海市航南公路5639号(环城东路地铁站出入口旁),月签到18人,上海市,商场,上海市奉贤区航南公路5639号环城东路南桥宝龙广场,121.462773,30.929895,121.4582418,30.93197495,月签到18人  上海市  商场
上海乐高探索中心,上海市普陀区大渡河路196号长风大悦城二层,月签到11人,上海市,游乐场,上海市普陀区大渡河路196号长风大悦城上海乐高探索中心,121.395702,31.223035,121.3910522,31.22487456,月签到11人  上海市  游乐场
上海思博职业技术学院,上海市城南路1408号,月签到15人,上海市,高校,上海市浦东新区沪南公路1408号上海思博职业技术学院,121.78063,31.037586,121.7762998,31.03972052,月签到15人  上海市  高校
上海震旦职业学院,上海市市一路88号,总签到1882人,上海市,校园,上海市宝山区市一路88号上海震旦职业学院,121.355135,31.419136,121.3505173,31.42094547,总签到1882人  上海市  校园
上海迪士尼乐园,上海市浦东新区申迪西路753号,月签到270人,上海市,游乐场,上海市浦东新区申迪西路上海迪士尼乐园(北门),121.659942,31.148664,121.6556819,31.15083777,月签到270人  上海市  游乐场
疯人院,上海市上海疯子居所升级版,总签到1186人,上海市,未知分类,上海市青浦区上海,121.275648,31.188552,121.2712086,31.19058206,总签到1186人  上海市  未知分类
九里亭小区,上海市九杜路350弄1-408,总签到628人,上海市,住宅,上海市松江区九杜路350弄1-408号九里亭小区(西南门),121.311359,31.142144,121.306861,31.14414663,总签到628人  上海市  住宅
通河四村,上海市通河四村56~139号,总签到603人,上海市,住宅,上海市宝山区通河四村,121.445121,31.331135,121.4405096,31.33296913,总签到603人  上海市  住宅
桃园小区,上海市城中路213弄,总签到693人,上海市,住宅,上海市嘉定区城中路213弄桃园小区(东南门),121.246452,31.387638,121.2420131,31.38960047,总签到693人  上海市  住宅
爱马仕(大上海时代广场店),上海市淮海中路217号,总签到1140人,上海市,购物,上海市黄浦区淮海中路217号爱马仕(大上海时代广场店),121.476001,31.223628,121.4714861,31.22557974,总签到1140人  上海市  购物
上海新天地(马当路),上海市马当路232号(一大会址·黄陂南路地铁站2号口步行280米),月签到171人,上海市,景点,上海市黄浦区马当路232号一大会址·黄陂南路地铁站2号口上海新天地(马当路),121.47495,31.219921,121.4704319,31.22187158,月签到171人  上海市  景点
林顿大厦,上海市恒丰北路100号,总签到365人,上海市,楼宇,上海市静安区恒丰北路100号林顿大厦,121.451402,31.255276,121.446812,31.25715283,总签到365人  上海市  楼宇
馨宁公寓,上海市华发路368弄,总签到1044人,上海市,住宅,上海市徐汇区华发路馨宁公寓,121.447726,31.128049,121.4431381,31.12998118,总签到1044人  上海市  住宅
Hakkasan,上海市中山东一路18号外滩十八号5楼,总签到1648人,上海市,西餐厅,上海市黄浦区中山东一路18号外滩,121.492156,31.233462,121.4876962,31.23545592,总签到1648人  上海市  西餐厅
云峰剧院,上海市北京西路1700(静安寺地铁站1号口步行490米),月签到17人,上海市,剧场,上海市静安区北京西路1700号静安寺地铁站1号口云峰剧院,121.443016,31.226246,121.4384091,31.22811976,月签到17人  上海市  剧场
福竹小区,上海市张杨路1000弄1-17号,总签到399人,上海市,住宅,上海市浦东新区张杨路1000弄1-17号福竹小区(东门),121.529491,31.23031,121.5251627,31.23241407,总签到399人  上海市  住宅
圣约翰大学旧址,上海市万航渡路1575号,总签到375人,上海市,红色景区,上海市长宁区万航渡路1575号圣约翰大学旧址,121.418536,31.223861,121.4138923,31.22570503,总签到375人  上海市  红色景区
保利西子湾,上海市广富林路1188弄(上岛咖啡旁),总签到1982人,上海市,住宅,上海市松江区广富林路1188弄,121.23435,31.058727,121.2299354,31.06083544,总签到1982人  上海市  住宅
塘桥公园,上海市东方路1260号(近峨山路),总签到1544人,上海市,公园,上海市浦东新区东方路1260号峨山路塘桥公园,121.528235,31.217007,121.5239038,31.21911395,总签到1544人  上海市  公园
太平桥公园,上海市自忠路170号(一大会址·新天地地铁站1号口步行490米),总签到4038人,上海市,公园,上海市黄浦区自忠路170号一大会址·新天地地铁站1号口太平桥公园,121.476886,31.219671,121.4723744,31.22162706,总签到4038人  上海市  公园
美林别墅,上海市环林东路491/541弄1~2号,总签到879人,上海市,楼宇,上海市浦东新区环林东路491弄美林别墅(西北门),121.530152,31.148251,121.5258327,31.15039757,总签到879人  上海市  楼宇
强生古北花园,上海市银珠路15,总签到557人,上海市,住宅,上海市长宁区银珠路15号强生古北花园(东南2门),121.400461,31.194208,121.3958128,31.19606054,总签到557人  上海市  住宅
上海西藏大厦万怡酒店,上海市虹桥路100号,总签到1279人,上海市,四星级宾馆,上海市徐汇区虹桥路100号上海西藏大厦万怡酒店,121.434579,31.192247,121.4299589,31.19412358,总签到1279人  上海市  四星级宾馆
海富城市花园,上海市秀浦路788弄1号~21号,总签到395人,上海市,住宅,上海市浦东新区秀浦路788弄1号,121.569525,31.12634,121.5653061,31.12857741,总签到395人  上海市  住宅
上钢一村,上海市上南路1200弄(成山路地铁站4号口步行180米),总签到1380人,上海市,住宅,上海市浦东新区上南路1200弄成山路上钢一村(东北门),121.495563,31.172077,121.4911207,31.17411094,总签到1380人  上海市  住宅
